date,TERM_SPREAD_10Y_1Y,GS10,GS1,macro_regime_raw,macro_regime_confirmed,refined_regime_raw,refined_regime_confirmed,steep_rate_regime_confirmed,final_regime_confirmed
2018-01-10,0.7699999999999998,2.55,1.78,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-11,0.77,2.54,1.77,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-12,0.7699999999999998,2.55,1.78,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-16,0.75,2.54,1.79,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-17,0.7799999999999998,2.57,1.79,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-18,0.8300000000000001,2.62,1.79,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-19,0.8500000000000001,2.64,1.79,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-22,0.8700000000000001,2.66,1.79,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-23,0.8499999999999999,2.63,1.78,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-24,0.8599999999999999,2.65,1.79,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-25,0.8299999999999998,2.63,1.8,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-26,0.8600000000000001,2.66,1.8,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-29,0.9000000000000001,2.7,1.8,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-30,0.8500000000000001,2.73,1.88,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-01-31,0.8200000000000003,2.72,1.9,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-01,0.8899999999999999,2.78,1.89,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-02,0.96,2.84,1.88,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-05,0.9199999999999999,2.77,1.85,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-06,0.9199999999999999,2.79,1.87,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-07,0.9299999999999999,2.84,1.91,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-08,0.9400000000000002,2.85,1.91,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-09,0.9400000000000002,2.83,1.89,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-12,0.9299999999999999,2.86,1.93,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-13,0.8800000000000001,2.83,1.95,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-14,0.9300000000000002,2.91,1.98,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-15,0.9099999999999999,2.9,1.99,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-16,0.8700000000000001,2.87,2.0,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-20,0.8700000000000001,2.88,2.01,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-21,0.9100000000000001,2.94,2.03,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-22,0.8999999999999999,2.92,2.02,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-23,0.8599999999999999,2.88,2.02,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-26,0.8300000000000001,2.86,2.03,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-27,0.8199999999999998,2.9,2.08,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-02-28,0.8000000000000003,2.87,2.07,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-01,0.7600000000000002,2.81,2.05,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-02,0.7999999999999998,2.86,2.06,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-05,0.8199999999999998,2.88,2.06,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-06,0.8199999999999998,2.88,2.06,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-07,0.8400000000000003,2.89,2.05,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-08,0.81,2.86,2.05,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-09,0.8700000000000001,2.9,2.03,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-12,0.8200000000000003,2.87,2.05,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-13,0.81,2.84,2.03,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-14,0.7600000000000002,2.81,2.05,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-15,0.75,2.82,2.07,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-16,0.77,2.85,2.08,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-19,0.77,2.85,2.08,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-20,0.81,2.89,2.08,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-21,0.8300000000000001,2.89,2.06,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-22,0.7800000000000002,2.83,2.05,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-23,0.7799999999999998,2.82,2.04,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-26,0.79,2.85,2.06,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-27,0.6799999999999997,2.78,2.1,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-28,0.6499999999999999,2.77,2.12,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-03-29,0.6500000000000004,2.74,2.09,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-02,0.6499999999999999,2.73,2.08,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-03,0.7000000000000002,2.79,2.09,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-04,0.7200000000000002,2.79,2.07,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-05,0.7600000000000002,2.83,2.07,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-06,0.71,2.77,2.06,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-09,0.6999999999999997,2.78,2.08,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-10,0.71,2.8,2.09,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-11,0.7000000000000002,2.79,2.09,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-12,0.7200000000000002,2.83,2.11,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-13,0.6999999999999997,2.82,2.12,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-16,0.71,2.83,2.12,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-17,0.6599999999999997,2.82,2.16,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-18,0.7000000000000002,2.87,2.17,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-19,0.71,2.92,2.21,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-20,0.7399999999999998,2.96,2.22,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-23,0.73,2.98,2.25,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-24,0.75,3.0,2.25,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-25,0.77,3.03,2.26,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-26,0.75,3.0,2.25,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-27,0.7199999999999998,2.96,2.24,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-04-30,0.71,2.95,2.24,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-01,0.7100000000000004,2.97,2.26,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-02,0.73,2.97,2.24,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-03,0.6999999999999997,2.94,2.24,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-04,0.71,2.95,2.24,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-07,0.7000000000000002,2.95,2.25,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-08,0.7100000000000004,2.97,2.26,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-09,0.73,3.0,2.27,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-10,0.7000000000000002,2.97,2.27,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-11,0.6900000000000004,2.97,2.28,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-14,0.7200000000000002,3.0,2.28,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-15,0.77,3.08,2.31,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-16,0.77,3.09,2.32,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-17,0.79,3.11,2.32,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-05-18,0.7400000000000002,3.06,2.32,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-05-21,0.71,3.06,2.35,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-05-22,0.7200000000000002,3.06,2.34,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-05-23,0.7199999999999998,3.01,2.29,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-05-24,0.7000000000000002,2.98,2.28,FLAT,FLAT,FLAT_LOW_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-05-25,0.6600000000000001,2.93,2.27,FLAT,FLAT,FLAT_LOW_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-05-29,0.6000000000000001,2.77,2.17,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-30,0.6099999999999999,2.84,2.23,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-05-31,0.6000000000000001,2.83,2.23,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-01,0.6100000000000003,2.89,2.28,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-04,0.6400000000000001,2.94,2.3,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-05,0.6000000000000001,2.92,2.32,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-06,0.6500000000000004,2.97,2.32,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-07,0.6200000000000001,2.93,2.31,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-08,0.6300000000000003,2.93,2.3,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-11,0.6400000000000001,2.96,2.32,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-12,0.6499999999999999,2.96,2.31,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-13,0.6299999999999999,2.98,2.35,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-14,0.5899999999999999,2.94,2.35,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-15,0.5800000000000001,2.93,2.35,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-18,0.5699999999999998,2.92,2.35,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-19,0.5500000000000003,2.89,2.34,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-20,0.5700000000000003,2.93,2.36,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-21,0.56,2.9,2.34,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-22,0.5699999999999998,2.9,2.33,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-25,0.5300000000000002,2.87,2.34,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-26,0.5499999999999998,2.88,2.33,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-27,0.5,2.83,2.33,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-28,0.5099999999999998,2.84,2.33,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-06-29,0.52,2.85,2.33,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-02,0.5300000000000002,2.87,2.34,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-03,0.5,2.83,2.33,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-05,0.52,2.84,2.32,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-06,0.48,2.82,2.34,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-09,0.52,2.86,2.34,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-10,0.5100000000000002,2.87,2.36,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-11,0.4900000000000002,2.85,2.36,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-12,0.45999999999999996,2.85,2.39,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-13,0.45999999999999996,2.83,2.37,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-16,0.45999999999999996,2.85,2.39,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-17,0.46999999999999975,2.86,2.39,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-18,0.44999999999999973,2.88,2.43,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-19,0.43999999999999995,2.84,2.4,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-20,0.48,2.89,2.41,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-23,0.54,2.96,2.42,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-24,0.5300000000000002,2.95,2.42,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-25,0.52,2.94,2.42,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-26,0.5699999999999998,2.98,2.41,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-27,0.5299999999999998,2.96,2.43,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-30,0.5499999999999998,2.98,2.43,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-07-31,0.52,2.96,2.44,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-01,0.5499999999999998,3.0,2.45,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-02,0.5299999999999998,2.98,2.45,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-03,0.52,2.95,2.43,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-06,0.5,2.94,2.44,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-07,0.5299999999999998,2.98,2.45,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-08,0.52,2.96,2.44,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-09,0.4900000000000002,2.93,2.44,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-10,0.4500000000000002,2.87,2.42,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-13,0.45999999999999996,2.88,2.42,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-14,0.4500000000000002,2.89,2.44,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-15,0.4099999999999997,2.86,2.45,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-16,0.41999999999999993,2.87,2.45,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-17,0.43000000000000016,2.87,2.44,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-20,0.3899999999999997,2.82,2.43,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-21,0.3999999999999999,2.85,2.45,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-22,0.3899999999999997,2.82,2.43,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-23,0.3899999999999997,2.82,2.43,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-24,0.3799999999999999,2.82,2.44,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-27,0.3799999999999999,2.85,2.47,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-28,0.4099999999999997,2.88,2.47,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-29,0.41000000000000014,2.89,2.48,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-30,0.3899999999999997,2.86,2.47,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-08-31,0.3999999999999999,2.86,2.46,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-04,0.4099999999999997,2.9,2.49,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-05,0.4099999999999997,2.9,2.49,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-06,0.3799999999999999,2.88,2.5,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-07,0.41000000000000014,2.94,2.53,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-10,0.3999999999999999,2.94,2.54,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-11,0.43000000000000016,2.98,2.55,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-12,0.41000000000000014,2.97,2.56,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-13,0.4200000000000004,2.97,2.55,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-14,0.43000000000000016,2.99,2.56,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-17,0.4200000000000004,2.99,2.57,FLAT,FLAT,FLAT_LOW_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-18,0.46999999999999975,3.05,2.58,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-19,0.5,3.08,2.58,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_LOW_RATE,,FLAT_LOW_RATE
2018-09-20,0.48999999999999977,3.07,2.58,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-09-21,0.48999999999999977,3.07,2.58,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-09-24,0.48,3.08,2.6,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-09-25,0.5100000000000002,3.1,2.59,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-09-26,0.48,3.06,2.58,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-09-27,0.48,3.06,2.58,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-09-28,0.45999999999999996,3.05,2.59,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-01,0.48999999999999977,3.09,2.6,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-02,0.43999999999999995,3.05,2.61,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-03,0.5299999999999998,3.15,2.62,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-04,0.56,3.19,2.63,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-05,0.5899999999999999,3.23,2.64,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-08,0.5899999999999999,3.23,2.64,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-09,0.56,3.21,2.65,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2018-10-10,0.5500000000000003,3.22,2.67,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
